2014-01-08,83.330002,83.620003,82.809998,83.239998,74.826065,5653300
2014-01-13,83.059998,83.57,82.32,82.370003,74.043999,4487100
2014-01-16,82.68,83.169998,82.300003,82.860001,74.484482,3724700
2014-01-24,82.07,82.629997,81.43,81.43,73.199013,5906200
2014-01-27,81.43,82.769997,81.419998,82.059998,73.76535,5811000
2014-01-30,80.620003,81.360001,80.550003,81.080002,72.884392,4589100
2014-02-03,80.349998,80.510002,78.519997,78.57,70.628105,7073500
2014-02-05,78.57,79.620003,78.440002,79.419998,71.392181,4829600
2014-02-07,79.68,80.260002,79.260002,80.220001,72.111305,4553800
2014-02-11,80.480003,81.330002,80.330002,81.25,73.037216,5068100
2014-02-13,80.769997,80.870003,78.360001,79.690002,71.634888,11197000
2014-02-14,79.760002,79.82,78.059998,78.089996,70.196625,13206500
2014-02-25,79.019997,79.75,78.93,79.230003,71.221397,7509200
2014-02-26,79.5,79.879997,78.57,78.650002,70.700012,6586200
2014-02-28,79.089996,80.400002,78.849998,80.07,71.976479,9870600
2014-03-04,79.809998,80.93,79.800003,80.849998,72.677643,7518000
2014-03-12,82.199997,82.550003,81.860001,82.150002,74.368698,5674500
2014-03-14,81.730003,82.190002,80.860001,81.0,73.327637,7763000
2014-03-17,81.470001,82.139999,81.290001,82.050003,74.278183,7762000
2014-03-25,81.900002,82.5,81.900002,82.400002,74.595024,4170500
2014-03-31,83.739998,83.800003,83.169998,83.5,75.59082,6620900
2014-04-02,82.82,82.949997,82.440002,82.730003,74.893784,4919200
2014-04-08,83.93,84.0,83.150002,83.470001,75.563675,6552700
2014-04-16,84.419998,84.980003,84.370003,84.769997,76.740532,5578400
2014-04-17,85.900002,85.940002,84.489998,85.550003,77.446648,11168400
2014-04-23,85.269997,85.699997,85.059998,85.410004,77.319908,4805300
2014-04-28,85.540001,87.0,85.449997,86.82,78.596352,5978500
2014-04-30,85.730003,86.07,85.43,85.889999,77.754448,4387500
2014-05-07,85.309998,87.120003,85.309998,86.800003,78.578247,5500600
2014-05-13,86.949997,87.440002,86.809998,87.230003,78.967529,2259400
2014-05-19,85.940002,86.199997,85.449997,86.099998,77.944557,4201400
2014-05-20,85.959999,86.239998,85.360001,85.650002,77.53717,4510200
2014-05-22,86.059998,86.099998,85.400002,85.580002,77.473808,2970600
2014-05-30,87.610001,88.480003,87.410004,88.330002,79.963333,5181600
2014-06-02,88.120003,88.389999,87.760002,87.870003,79.546913,2876100
2014-06-04,87.519997,88.050003,87.339996,87.43,79.740631,3872400
2014-06-10,87.839996,88.720001,87.669998,88.419998,80.643555,3420600
2014-06-11,88.150002,88.5,87.739998,87.779999,80.059837,3747600
2014-06-12,87.589996,87.709999,86.949997,87.220001,79.549088,3856200
2014-06-23,89.199997,89.260002,87.739998,88.389999,80.616188,4187700
2014-06-30,88.459999,89.5,88.349998,89.339996,81.482643,4473400
2014-07-02,89.290001,89.690002,89.010002,89.669998,81.7836,2829600
2014-07-14,90.199997,91.389999,90.07,91.080002,83.069595,4496100
2014-07-15,90.309998,90.949997,90.18,90.339996,82.394691,3959100
2014-07-17,90.150002,90.669998,89.970001,89.989998,82.075462,2823800
2014-07-22,89.610001,89.639999,89.010002,89.169998,81.327576,5304400
2014-07-23,91.260002,93.089996,90.760002,90.82,82.832474,10953700
2014-07-24,91.620003,92.339996,91.360001,91.910004,83.826614,5614700
2014-07-28,91.550003,91.800003,90.639999,90.970001,82.969276,4653900
2014-07-29,90.910004,90.970001,90.139999,90.139999,82.212296,4268600
2014-07-30,90.489998,90.550003,88.720001,88.910004,81.090462,4250200
2014-08-11,91.099998,91.860001,90.699997,91.790001,83.717171,5231100
2014-08-25,92.580002,93.449997,92.580002,93.190002,84.994034,5031800
2014-09-04,92.949997,93.150002,91.769997,91.849998,84.369438,4466800
2014-09-19,93.860001,94.209999,93.419998,93.790001,86.151459,6259500
2014-10-01,92.669998,93.220001,92.419998,92.650002,85.104286,4842800
2014-10-07,93.290001,93.540001,92.900002,93.099998,85.517632,6799900
2014-10-08,92.949997,93.940002,92.760002,93.940002,86.28923,5715200
2014-10-10,93.660004,95.900002,93.660004,94.650002,86.941414,8350900
2014-10-14,94.459999,94.519997,92.589996,93.010002,85.434975,5869000
2014-10-29,95.5,95.5,94.07,94.690002,86.978134,3274300
2014-11-06,96.959999,97.199997,96.510002,96.809998,88.925484,4198500
2014-11-25,98.510002,99.190002,98.5,98.93,90.872826,3640900
2014-12-02,99.980003,100.57,99.610001,100.389999,92.213913,3888000
2014-12-09,97.220001,97.75,96.209999,97.129997,89.805367,3459700
2014-12-11,96.300003,97.0,96.010002,96.290001,89.028694,4784700
2014-12-15,95.129997,95.720001,93.860001,94.139999,87.040848,4555200
2014-12-16,93.540001,94.970001,92.529999,92.589996,85.607712,6962800
2014-12-17,92.790001,94.099998,92.43,93.720001,86.652512,6189200
2014-12-18,94.709999,95.410004,93.739998,95.360001,88.168831,8122800
2015-01-09,97.550003,97.669998,96.589996,96.82,89.51873,4061500
2015-01-28,97.209999,97.769997,95.660004,95.720001,88.501686,6280100
2015-02-02,93.860001,95.440002,93.599998,95.330002,88.141113,6889500
2015-02-10,96.730003,98.099998,96.379997,97.989998,90.600517,6797400
2015-02-11,100.050003,100.760002,99.199997,100.400002,92.828796,9736400
2015-02-17,98.449997,98.709999,98.0,98.360001,90.942619,5877800
2015-02-27,99.220001,99.370003,98.970001,98.980003,91.515854,6461700
2015-03-04,97.720001,97.849998,97.120003,97.360001,90.621254,3884200
2015-03-09,96.0,96.5,95.970001,96.040001,89.392609,4810500
2015-03-10,95.379997,95.599998,94.43,94.43,87.894035,5390300
2015-03-11,94.459999,94.629997,93.449997,93.629997,87.149414,4637300
2015-03-12,93.959999,95.760002,93.839996,95.709999,89.085449,4455000
2015-03-13,94.889999,95.589996,93.940002,94.32,87.791649,4703800
2015-03-16,94.559998,95.529999,94.480003,95.449997,88.843445,4687400
2015-03-17,94.940002,95.290001,94.059998,94.129997,87.614792,4507400
2015-03-23,95.470001,96.120003,95.339996,95.849998,89.215752,4739400
2015-03-25,96.43,96.440002,95.230003,95.260002,88.666603,4965600
2015-03-30,96.279999,96.68,95.550003,96.519997,89.839378,5021200
2015-04-13,96.010002,96.279999,95.480003,95.529999,88.9179,3772900
2015-04-14,95.669998,96.800003,95.389999,96.489998,89.811455,4501700
2015-04-22,97.25,97.639999,96.68,97.279999,90.546791,5293600
2015-04-24,95.709999,95.709999,94.510002,95.169998,88.582825,5381700
2015-04-27,95.169998,95.269997,94.459999,94.489998,87.949875,5348500
2015-05-01,95.160004,95.620003,94.760002,95.559998,88.945831,4622300
