2014-01-02,110.0,114.449997,109.550003,113.279999,82.27681,495700
2014-01-03,114.82,119.220001,114.779999,117.239998,85.153015,525300
2014-01-06,119.190002,120.050003,115.059998,117.260002,85.167534,290100
2014-01-07,117.889999,118.989998,115.980003,116.629997,84.709953,194600
2014-01-08,117.639999,118.0,115.5,117.260002,85.167534,149300
2014-01-09,117.75,117.989998,115.199997,116.400002,84.542908,151900
2014-01-10,117.160004,117.400002,116.099998,116.970001,84.956917,118600
2014-01-13,115.800003,116.43,112.010002,112.419998,81.652176,337900
2014-01-14,112.589996,115.190002,112.589996,113.610001,82.516487,250100
2014-01-15,114.080002,115.5,113.099998,114.93,83.475227,207500
2014-01-16,114.559998,114.900002,111.57,111.919998,81.289024,210400
2014-01-17,111.75,112.75,107.550003,108.959999,79.139137,445600
2014-01-21,109.589996,109.989998,106.169998,108.480003,78.790489,377300
2014-01-22,108.150002,113.25,107.559998,112.989998,82.066154,373800
2014-01-23,116.0,116.489998,111.529999,114.919998,83.467957,317200
2014-01-24,114.940002,114.940002,108.400002,110.379997,80.170494,375100
2014-01-27,111.480003,112.540001,107.190002,111.389999,80.904076,212300
2014-01-28,108.0,112.0,108.0,111.089996,80.686172,197100
2014-01-29,110.0,111.190002,108.099998,110.0,79.894501,259400
2014-01-30,110.389999,112.919998,110.0,111.57,81.034798,139800
2014-01-31,110.0,111.720001,109.099998,110.43,80.206802,137300
2014-02-03,110.0,110.800003,100.540001,103.099998,74.882927,426000
2014-02-04,103.339996,105.779999,103.199997,104.660004,76.015984,202900
2014-02-05,101.540001,103.93,99.0,103.120003,74.897469,394900
2014-02-06,103.470001,107.209999,102.160004,106.730003,77.519455,227800
2014-02-07,108.0,111.410004,108.0,110.75,80.439232,215100
2014-02-10,112.519997,112.519997,108.0,108.699997,78.950294,199100
2014-02-11,109.989998,111.940002,108.699997,110.220001,80.054283,150000
2014-02-12,112.82,112.82,110.220001,111.029999,80.642593,130200
2014-02-13,110.0,113.150002,109.580002,112.529999,81.732063,334900
2014-02-14,112.639999,113.190002,111.300003,112.459999,81.681229,102000
2014-02-18,116.470001,116.900002,113.379997,114.93,83.475227,368300
2014-02-19,115.489998,116.0,112.080002,112.349998,81.601341,186900
2014-02-20,113.230003,113.82,112.0,112.370003,81.615868,138800
2014-02-21,112.279999,113.190002,110.0,110.290001,80.105125,206000
2014-02-24,111.0,112.239998,110.690002,110.779999,80.461029,167000
2014-02-25,111.0,112.290001,109.599998,109.650002,79.640274,101900
2014-02-26,110.0,111.5,108.779999,109.739998,79.705643,167400
2014-02-27,110.160004,111.620003,109.019997,111.199997,80.766083,106100
2014-02-28,111.279999,112.510002,110.540001,111.220001,80.780586,160200
2014-03-03,112.260002,113.589996,110.059998,112.519997,81.724815,239900
2014-03-04,115.0,115.800003,113.099998,114.830002,83.402596,223200
2014-03-05,115.650002,115.68,114.5,115.449997,83.85289,114400
2014-03-06,115.889999,118.68,115.550003,117.800003,85.559753,220900
2014-03-07,118.0,118.809998,116.0,116.690002,84.753548,125900
2014-03-10,116.839996,116.839996,113.07,115.910004,84.187019,203300
2014-03-11,114.089996,115.089996,112.330002,112.940002,83.105331,185300
2014-03-12,110.830002,111.82,107.949997,110.239998,81.118561,286200
2014-03-13,110.080002,110.980003,107.779999,108.07,79.521797,153900
2014-03-14,107.32,108.870003,105.300003,105.650002,77.741074,162500
2014-03-17,106.25,108.25,105.199997,105.540001,77.660149,137000
